LFQ intensity UPS1_01	LFQ intensity UPS1_02	LFQ intensity UPS1_03	LFQ intensity UPS1_04	LFQ intensity UPS2_01	LFQ intensity UPS2_02	LFQ intensity UPS2_03	LFQ intensity UPS2_04	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant 1_2	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value 1_2	Student's T-test q-value 1_2	Student's T-test Difference 1_2	Student's T-test Test statistic 1_2	Protein IDs	Majority protein IDs	id
29.96567917	29.82908058	29.73621559	29.72216225	29.89055634	29.71036911	29.74578285	29.76774597						10	10	10	52.7	52.7	52.7	31.464	0	238.79	10710000000	69	0.200523886	0.875973392	0.03467083	0.507071993	sp|P75960|NPD_ECOLI	sp|P75960|NPD_ECOLI	2070
0	0	0	0	0	0	0	29.56128883						1	1	1	3	3	3	28.232	0	11.909	11686000000	9	NaN	NaN	0	NaN	sp|P75981|JAYE_ECOLI	sp|P75981|JAYE_ECOLI	2071
0	0	0	0	0	0	0	22.3719368						1	1	1	8.9	8.9	8.9	10.345	0.0013699	3.0296	27639000	1	NaN	NaN	0	NaN	sp|P75992|YMGA_ECOLI	sp|P75992|YMGA_ECOLI	2072
0	0	0	23.5809536	23.35056877	0	0	23.39519119						4	4	4	78.4	78.4	78.4	9.6939	0	12.898	76691000	8	NaN	NaN	0	NaN	sp|P75993|ARIR_ECOLI	sp|P75993|ARIR_ECOLI	2073
0	0	0	25.83641434	0	0	0	0						2	2	2	27.9	27.9	27.9	13.414	0	9.2404	466070000	3	NaN	NaN	0	NaN	sp|P76001|YCGJ_ECOLI	sp|P76001|YCGJ_ECOLI	2074
28.59373856	28.57992554	28.71453476	28.63478088	28.70549965	28.76777649	28.85040283	28.63048172						7	7	7	63.9	63.9	63.9	14.906	0	144.06	4949900000	44	0.996882663	0.795218036	-0.107795238	-1.938003067	sp|P76002|PLIG_ECOLI	sp|P76002|PLIG_ECOLI	2075
29.32616043	29.3999691	29.51009178	29.45718765	29.65865517	29.39411163	29.67374229	29.68428421						11	11	11	87.7	87.7	87.7	23.711	0	82.101	9382600000	56	1.1774883	0.795218036	-0.179346085	-2.238844658	sp|P76004|YCGM_ECOLI	sp|P76004|YCGM_ECOLI	2076
0	0	0	0	0	0	0	22.88831329						2	2	2	5	5	5	62.285	0.0018141	2.7382	63869000	3	NaN	NaN	0	NaN	sp|P76007|NHAP2_ECOLI	sp|P76007|NHAP2_ECOLI	2077
28.71702003	28.74204445	28.3302269	28.2088089	28.68892479	28.05718803	28.50214577	28.0056572						9	9	9	49	49	49	33.567	0	80.98	4201800000	39	0.375992544	0.801504894	0.186046124	0.864092116	sp|P76008|LDCA_ECOLI	sp|P76008|LDCA_ECOLI	2078
0	25.14507103	24.9996376	24.84493637	25.24183655	25.19400215	24.63505745	0						4	4	4	14.3	14.3	14.3	27.857	0	6.9592	342490000	6	0.000764236	0.999856469	-0.020312786	-0.002296868	sp|P76010|YCGR_ECOLI	sp|P76010|YCGR_ECOLI	2079
28.41518211	28.0163765	28.05801392	27.98983002	28.18011284	28.07341957	28.09017754	27.96063423						9	9	9	61.4	61.4	61.4	22.632	0	66.889	3532900000	50	0.153423658	0.894322956	0.043764591	0.400890343	sp|P76014|DHAL_ECOLI	sp|P76014|DHAL_ECOLI	2080
30.50075912	30.96918488	30.86842728	31.29778099	31.30252838	30.9074173	31.43663597	31.3291893						17	17	17	78.7	78.7	78.7	38.215	0	323.31	28164000000	174	0.834167014	0.795218036	-0.334904671	-1.667315741	sp|P76015|DHAK_ECOLI	sp|P76015|DHAK_ECOLI	2081
31.29728889	31.79826736	31.85024643	32.08774567	32.11526489	31.84457016	32.18287277	32.14949417						17	17	17	76.6	76.6	76.6	37.188	0	323.31	51018000000	308	0.863969309	0.795218036	-0.31466341	-1.717040466	sp|P76027|OPPD_ECOLI	sp|P76027|OPPD_ECOLI	2082
28.50812912	28.52660179	28.23544121	28.27337646	28.28193283	28.05775642	28.13706779	28.00244141						10	10	10	51.4	51.4	51.4	27.602	0	86.894	3665300000	45	1.464470813	0.795218036	0.266087532	2.72708332	sp|P76034|YCIT_ECOLI	sp|P76034|YCIT_ECOLI	2083
0	0	0	25.0322094	0	0	0	0						5	5	5	22.4	22.4	22.4	42.219	0	5.5763	274490000	2	NaN	NaN	0	NaN	sp|P76035|YCIW_ECOLI	sp|P76035|YCIW_ECOLI	2084
0	25.10004997	24.66698265	24.71429253	25.02913666	25.34715843	0	25.0872364						4	4	4	25.2	25.2	25.2	28.013	0	68.952	370290000	12	0.009336048	0.999856469	-0.245551586	-0.027788087	sp|P76038|PUUD_ECOLI	sp|P76038|PUUD_ECOLI	2085
26.96002769	27.15759468	27.3091259	27.13829041	27.19966698	26.93280792	27.02590942	27.14511108						12	12	12	31.4	31.4	31.4	52.609	0	54.229	1766600000	33	0.292836631	0.840727676	0.065385818	0.701068029	sp|P76046|YCJX_ECOLI	sp|P76046|YCJX_ECOLI	2086
27.40218735	26.65948868	26.39100075	27.25781822	26.67141724	0	26.70609283	26.67006683						7	7	7	37.3	37.3	37.3	33.658	0	79.993	1390400000	23	0.468380673	0.795218036	6.915729523	1.036068888	sp|P76049|YCJY_ECOLI	sp|P76049|YCJY_ECOLI	2087
26.37780762	25.99658012	26.25172806	25.91474533	26.03911018	26.3479023	25.38179016	25.5892086						7	7	7	51.3	51.3	51.3	21.512	0	22.479	738840000	18	0.568686795	0.795218036	0.295712471	1.215102108	sp|P76053|SMRA_ECOLI	sp|P76053|SMRA_ECOLI	2088
0	25.17008781	0	24.96772003	25.11342621	0	25.49188614	25.27451515						5	5	5	19.6	19.6	19.6	35.561	0	16.707	378290000	11	0.277359481	0.840727676	-6.435504913	-0.669628336	sp|P76055|TTCA_ECOLI	sp|P76055|TTCA_ECOLI	2089
0	26.14080811	26.12437439	26.31956863	26.20181656	26.06982994	26.22826385	26.33745956						4	4	4	48.1	48.1	48.1	17.663	0	34.021	864500000	23	0.449818631	0.795218036	-6.563154697	-1.002144625	sp|P76062|RACR_ECOLI	sp|P76062|RACR_ECOLI	2090
27.10908699	0	26.72637367	26.31252289	26.30258751	27.22343063	25.16353798	25.53658867						1	1	1	3.2	3.2	3.2	32.509	0.003615	2.579	1046900000	9	0.394338163	0.796241363	-6.01954031	-0.898909835	sp|P76065|YDAU_ECOLI	sp|P76065|YDAU_ECOLI	2091
0	25.87363815	25.75801468	25.9011097	26.13604164	0	25.99681854	26.10920715						7	7	7	36.4	36.4	36.4	35.294	0	22.535	700600000	14	0.006469515	0.999856469	-0.177326202	-0.019318017	sp|P76086|PAAX_ECOLI	sp|P76086|PAAX_ECOLI	2092
30.61315918	30.52411842	30.4954319	30.39642143	30.41930771	30.32452965	30.54416084	30.54609489						23	23	23	65.3	65.3	65.3	51.042	0	258.85	17437000000	137	0.291730324	0.840727676	0.04875946	0.698833464	sp|P76097|YDCJ_ECOLI	sp|P76097|YDCJ_ECOLI	2093
0	0	0	0	0	23.19395638	0	0						1	1	1	2.5	2.5	2.5	35.849	0.0049349	2.2883	65755000	3	NaN	NaN	0	NaN	sp|P76100|YDCK_ECOLI	sp|P76100|YDCK_ECOLI	2094
31.7949028	32.08919907	31.87774467	32.54123306	32.4087944	31.95088196	32.59617233	32.55942154						25	25	25	83.2	83.2	83.2	42.295	0	323.31	60183000000	279	0.6502795	0.795218036	-0.303047657	-1.35659931	sp|P76108|YDCS_ECOLI	sp|P76108|YDCS_ECOLI	2095
29.81015587	30.17414665	30.0773735	30.24773598	30.38833427	30.26874352	30.59156418	30.48903275						16	16	16	68.1	68.1	68.1	37.609	0	278.43	15158000000	169	1.634408357	0.795218036	-0.357065678	-3.026386845	sp|P76113|CURA_ECOLI	sp|P76113|CURA_ECOLI	2096
25.58657646	25.30758095	0	25.33435822	25.19291115	0	25.23666382	25.85071754						3	3	3	20.4	20.4	20.4	25.151	0	8.9081	471890000	7	0.000479022	0.999856469	-0.012944221	-0.001440144	sp|P76114|MCBR_ECOLI	sp|P76114|MCBR_ECOLI	2097
25.51701164	25.31979179	25.42844582	25.19467735	25.31506538	25.48833466	25.76377487	25.30469513						7	7	7	16.4	16.4	16.4	77.26	0	32.315	531130000	10	0.345587311	0.813830721	-0.102985859	-0.805535835	sp|P76115|YNCD_ECOLI	sp|P76115|YNCD_ECOLI	2098
30.05788612	29.45238304	29.86958885	29.59306145	29.67392921	29.80536652	30.09798241	29.73250008						14	14	14	42.5	42.5	42.5	38.612	0	323.31	10392000000	73	0.20144208	0.875485965	-0.084214687	-0.509086978	sp|P76116|YNCE_ECOLI	sp|P76116|YNCE_ECOLI	2099
28.0486927	27.78737068	27.76831245	27.8087616	27.84050179	27.60851288	27.45371819	27.88605499						7	7	7	48.1	48.1	48.1	20.967	0	63.025	2644500000	33	0.61294137	0.795218036	0.156087399	1.292223947	sp|P76121|YDDH_ECOLI	sp|P76121|YDDH_ECOLI	2100
28.84807587	28.56826591	28.4252243	28.57971001	28.623312	28.73146439	28.52196884	28.67731094						17	17	17	43.2	43.2	43.2	57.641	0	122.33	4831000000	69	0.125782858	0.907385703	-0.033195019	-0.335673599	sp|P76128|DDPA_ECOLI	sp|P76128|DDPA_ECOLI	2101
26.41759109	27.09868622	26.73195076	26.7988472	27.0122261	26.48707771	27.15817261	26.70885658						3	3	3	11.4	11.4	11.4	33.796	0	6.1205	1351200000	16	0.148030648	0.895433531	-0.079814434	-0.388348911	sp|P76141|LSRR_ECOLI	sp|P76141|LSRR_ECOLI	2102
29.76436424	30.68603897	30.36713409	31.15400124	31.07284546	30.51887703	31.13197708	31.04120255						12	12	12	58.5	58.5	58.5	36.684	0	323.31	23044000000	120	0.665073826	0.795218036	-0.448340893	-1.381953484	sp|P76142|LSRB_ECOLI	sp|P76142|LSRB_ECOLI	2103
30.8316803	30.66695595	30.7445488	30.92351532	30.70297623	30.72517204	30.96437263	30.76057816						15	15	15	70.8	70.8	70.8	31.892	0	261.91	21826000000	115	0.0140836	0.999856469	0.003400326	0.041699202	sp|P76143|LSRF_ECOLI	sp|P76143|LSRF_ECOLI	2104
28.50222206	29.18657303	28.90764618	29.33507156	29.40624809	28.7816925	29.23990822	29.31018829						7	7	7	45.2	45.2	45.2	29.006	0	124.27	7306100000	45	0.383422954	0.799203837	-0.201631069	-0.878238438	sp|P76145|TAM_ECOLI	sp|P76145|TAM_ECOLI	2105
26.51924896	25.85685539	26.5118351	26.23821449	26.41207695	26.19296837	26.35142708	26.41133308						7	7	7	26.6	26.6	26.6	49.717	0	43.612	969510000	25	0.139264795	0.901750274	-0.060412884	-0.367778809	sp|P76149|SAD_ECOLI	sp|P76149|SAD_ECOLI	2106
31.24127197	30.85005951	30.50578308	30.25799751	30.23740196	30.66161346	30.65957451	30.45963287						5	5	5	40.7	40.7	40.7	12.909	0	170.33	18740000000	41	0.387252461	0.796241363	0.209222317	0.885505436	sp|P76170|YNFB_ECOLI	sp|P76170|YNFB_ECOLI	2107
28.96675301	29.69660568	29.60411835	29.50705147	29.77223587	29.46730995	29.74802399	29.62027359						3	3	3	67.3	67.3	67.3	10.477	0	57.345	8695400000	30	0.54349183	0.795218036	-0.208328724	-1.170735016	sp|P76172|YNFD_ECOLI	sp|P76172|YNFD_ECOLI	2108
0	0	0	25.43552208	0	0	25.34055138	25.85974884						4	4	4	17.6	17.6	17.6	29.277	0	7.1833	456590000	8	NaN	NaN	0	NaN	sp|P76176|YDGD_ECOLI	sp|P76176|YDGD_ECOLI	2109
32.39066696	32.11842728	32.20139694	31.92344475	32.01607895	32.26768494	32.16137695	32.29364777						19	19	19	64.3	64.3	64.3	33.903	0	318.64	56052000000	203	0.081903892	0.945277246	-0.026213169	-0.226777842	sp|P76177|YDGH_ECOLI	sp|P76177|YDGH_ECOLI	2110
26.1307888	25.90375519	26.00169945	25.76428223	25.8038559	26.03365898	26.68096924	26.19050217						7	7	7	32.6	32.6	32.6	31.495	0	35.222	851450000	17	0.519769967	0.795218036	-0.227115154	-1.128617129	sp|P76185|YDHJ_ECOLI	sp|P76185|YDHJ_ECOLI	2111
29.90454865	30.21303558	30.47169685	30.27275467	30.33436775	30.34731102	30.53667831	30.63746071						14	14	14	63.8	63.8	63.8	33.675	0	264.33	15647000000	93	0.907260453	0.795218036	-0.248445511	-1.789109728	sp|P76187|YDHF_ECOLI	sp|P76187|YDHF_ECOLI	2112
31.81382942	31.78585243	31.76880264	31.97154999	31.8458786	31.72846031	31.65727615	31.93174553						16	16	16	73.1	73.1	73.1	36.082	0	323.31	44518000000	186	0.232536354	0.855957528	0.044168472	0.576222953	sp|P76193|YNHG_ECOLI	sp|P76193|YNHG_ECOLI	2113
26.32582474	26.45078087	26.40986061	26.10211372	26.04759979	0	26.14852715	26.21348953						2	2	2	14.5	14.5	14.5	15.8	0.0013749	3.2046	834500000	3	0.464126439	0.795218036	6.719740868	1.028318674	sp|P76194|SUFE_ECOLI	sp|P76194|SUFE_ECOLI	2114
0	0	0	0	0	0	0	24.97320557						1	1	1	6.2	6.2	6.2	20.367	0	5.3388	382400000	3	NaN	NaN	0	NaN	sp|P76208|YNIB_ECOLI	sp|P76208|YNIB_ECOLI	2115
27.01542091	26.78131676	26.65225792	26.54257774	26.68672371	26.39592552	26.6601696	26.66275215						8	8	8	31.1	31.1	31.1	35.8	0	22.342	1226400000	18	0.556582187	0.795218036	0.146500587	1.193831343	sp|P76215|ASTE_ECOLI	sp|P76215|ASTE_ECOLI	2116
29.78701401	29.72031975	29.78567314	29.5960865	29.72681236	29.79296494	29.66455078	29.91726875						22	22	22	74.7	74.7	74.7	49.298	0	323.31	10259000000	116	0.320446481	0.833658802	-0.053125858	-0.756235817	sp|P76216|ASTB_ECOLI	sp|P76216|ASTB_ECOLI	2117
30.74959183	30.85199547	30.87971687	31.09421158	31.08410645	30.86783791	30.84063721	30.94496155						16	16	16	50	50	50	53.026	0	295.69	24058000000	180	0.173453613	0.883591378	-0.04050684	-0.446750919	sp|P76217|ASTD_ECOLI;REV__sp|P06612|TOP1_ECOLI	sp|P76217|ASTD_ECOLI	2118
26.18637085	26.21587944	26.0872364	25.95298195	26.33529663	25.76483727	25.93456268	26.08399582						5	5	5	26.7	26.7	26.7	24.125	0	30.432	833000000	19	0.244198434	0.847236691	0.080944061	0.600885253	sp|P76220|YDJY_ECOLI	sp|P76220|YDJY_ECOLI	2119
27.24572182	26.53577423	26.56991768	26.39645004	26.46931458	27.41409492	26.95193672	26.00746536						10	10	10	36.9	36.9	36.9	42.844	0	24.951	1119800000	20	0.022593995	0.999856469	-0.023736954	-0.066283564	sp|P76223|YNJB_ECOLI	sp|P76223|YNJB_ECOLI	2120
0	0	0	0	0	0	26.60300255	0						2	2	2	22.2	22.2	22.2	9.9473	0	6.7568	953980000	5	NaN	NaN	0	NaN	sp|P76227|YNJH_ECOLI	sp|P76227|YNJH_ECOLI	2121
0	24.49844551	0	24.7701683	0	0	24.69768715	25.03271484						3	3	3	16.9	16.9	16.9	30.986	0.0040541	2.4927	327720000	4	0.003814796	0.999856469	-0.115447044	-0.011425267	sp|P76234|YEAE_ECOLI	sp|P76234|YEAE_ECOLI	2122
28.5002079	28.15542603	28.17731094	28.21586037	28.25151253	28.25002098	28.22476387	27.86638069						12	12	12	43.6	43.6	43.6	49.392	0	94.8	3629800000	44	0.406382109	0.795971783	0.114031792	0.921573485	sp|P76235|YEAH_ECOLI	sp|P76235|YEAH_ECOLI	2123
27.93859673	27.6930542	28.17512321	27.77045822	27.80790138	27.3383255	27.7558918	28.05320549						12	12	12	38.3	38.3	38.3	56.602	0	135.23	2681100000	27	0.368917593	0.804349138	0.155477047	0.850564598	sp|P76237|DGCJ_ECOLI	sp|P76237|DGCJ_ECOLI	2124
28.61154175	28.4375	28.19516563	28.46345711	28.5209198	28.19277	28.89469528	28.25123978						9	9	9	81.7	81.7	81.7	13.386	0	107.46	4347700000	48	0.074983731	0.954205294	-0.037990093	-0.208915079	sp|P76243|YEAO_ECOLI	sp|P76243|YEAO_ECOLI	2125
27.48538971	27.68445015	27.63830566	27.43618965	27.68465233	27.43730164	27.5737648	27.58226204						9	9	9	31.9	31.9	31.9	40.314	0	33.436	2259700000	38	0.037216755	0.994534259	-0.008411407	-0.1075296	sp|P76251|DMLA_ECOLI	sp|P76251|DMLA_ECOLI	2126
25.10365677	25.95018005	26.52640152	26.48566628	26.12111664	26.21848679	26.45874786	26.56633568						5	5	5	42	42	42	25.181	0	21.172	930670000	29	0.413786911	0.795218036	-0.324695587	-0.935434609	sp|P76256|TSAB_ECOLI	sp|P76256|TSAB_ECOLI	2127
30.00945282	30.0587883	29.98468018	29.99752235	29.91911697	30.29230499	30.07060814	29.96623039						11	11	11	89.1	89.1	89.1	18.121	0	101.73	12471000000	81	0.236521536	0.852576416	-0.049454212	-0.584680744	sp|P76270|MSRC_ECOLI	sp|P76270|MSRC_ECOLI	2128
26.98598289	26.5707283	26.10087204	26.69099045	26.69378471	0	26.2672081	26.55095291						11	11	11	23.5	23.5	23.5	94.969	0	43.285	1034700000	21	0.455233204	0.795218036	6.70915699	1.012069815	sp|P76272|YEBT_ECOLI	sp|P76272|YEBT_ECOLI	2129
0	24.68002892	0	25.29105377	25.05258369	25.21363831	25.21534157	0						6	6	6	29.4	29.4	29.4	53.227	0	8.0284	322300000	6	0.275752632	0.840727676	-6.37762022	-0.666341758	sp|P76273|RSMF_ECOLI	sp|P76273|RSMF_ECOLI	2130
26.99399185	28.08926964	28.32697487	28.39222908	28.35232925	28.03301811	28.29574776	28.4224987						9	9	9	53.8	53.8	53.8	27.776	0	104.93	3630700000	49	0.430775356	0.795218036	-0.325282097	-0.967035328	sp|P76290|CMOA_ECOLI	sp|P76290|CMOA_ECOLI	2131
26.47783089	26.64801025	26.39551735	26.73879433	26.91387749	26.51062775	27.04312134	26.76875496						7	7	7	29.4	29.4	29.4	37.006	0	39.123	1346600000	29	0.891769182	0.795218036	-0.244057178	-1.763338431	sp|P76291|CMOB_ECOLI	sp|P76291|CMOB_ECOLI	2132
0	0	0	0	0	0	0	25.62318611						1	1	1	1	1	1	74.842	0.0057958	2.1285	1047300000	4	NaN	NaN	0	NaN	sp|P76298|FLHA_ECOLI	sp|P76298|FLHA_ECOLI	2133
30.24637794	30.55270386	30.10586929	30.68562126	30.79660606	30.07559013	30.81955147	30.72346306						11	11	11	47.3	47.3	47.3	35.153	0	182.33	18757000000	74	0.409893908	0.795218036	-0.206159592	-0.928154035	sp|P76316|DCYD_ECOLI	sp|P76316|DCYD_ECOLI	2134
0	26.35290909	0	26.07728767	0	0	26.52040291	26.35487747						3	3	3	29.7	29.7	29.7	24.979	0	10.826	832820000	7	0.003455268	0.999856469	-0.111270905	-0.010352716	sp|P76318|YEDK_ECOLI	sp|P76318|YEDK_ECOLI	2135
29.62552643	29.33828354	29.33749771	29.51389885	29.37521744	29.35665894	29.52142525	29.39235115						13	13	13	79	79	79	30.439	0	187.95	8523900000	101	0.21104291	0.869871202	0.042388439	0.530040871	sp|P76329|MPGP_ECOLI	sp|P76329|MPGP_ECOLI	2136
27.58534431	27.14947701	26.73414993	27.09848404	27.32860184	26.86726379	27.71227264	27.52200508						9	9	9	20.4	20.4	20.4	64.282	0	31.659	1947600000	19	0.372589926	0.801931984	-0.215672016	-0.857593361	sp|P76330|DGCQ_ECOLI	sp|P76330|DGCQ_ECOLI	2137
29.12979317	28.99445152	29.26758385	28.99790001	28.74522209	28.87923431	28.97989273	28.83261681						7	7	7	21.3	21.3	21.3	37.368	0	49.931	6004000000	25	1.581592827	0.795218036	0.238190651	2.932364421	sp|P76342|MSRP_ECOLI	sp|P76342|MSRP_ECOLI	2138
0	0	0	0	22.85680771	0	0	0						1	1	1	6.5	6.5	6.5	24.762	0.0018182	2.8484	14779000	1	NaN	NaN	0	NaN	sp|P76344|ZINT_ECOLI	sp|P76344|ZINT_ECOLI	2139
28.96639442	28.96826363	28.8855896	28.72237396	28.91527557	28.71430397	29.08202744	29.0923481						7	7	7	36.2	36.2	36.2	30.279	0	144.52	5775700000	40	0.251992678	0.84302762	-0.065333366	-0.617221838	sp|P76346|MTFA_ECOLI	sp|P76346|MTFA_ECOLI	2140
30.75684547	30.82971573	31.10337067	30.90763092	30.80624199	30.90325546	30.86518478	30.89178848						14	14	14	50.9	50.9	50.9	36.454	0	323.31	22444000000	103	0.162459526	0.89127839	0.032773018	0.421715927	sp|P76372|WZZB_ECOLI	sp|P76372|WZZB_ECOLI	2141
0	0	27.01839447	26.10617447	26.48727798	26.33487129	25.94391441	26.34360504						6	6	6	13.1	13.1	13.1	59.45	0	6.7123	968210000	7	0.85027498	0.795218036	-12.99627495	-1.694205001	sp|P76389|YEGH_ECOLI	sp|P76389|YEGH_ECOLI	2142
26.70543289	26.47733688	25.5327301	25.75335503	26.70305824	26.4241581	26.03134727	26.21863365						4	4	4	13.7	13.7	13.7	44.464	0	40.852	961710000	14	0.301524742	0.840727676	-0.22708559	-0.718550643	sp|P76397|MDTA_ECOLI	sp|P76397|MDTA_ECOLI	2143
0	0	0	0	25.72181892	0	0	0						3	3	3	5	5	5	112.08	0.0049394	2.2974	317970000	1	NaN	NaN	0	NaN	sp|P76398|MDTB_ECOLI	sp|P76398|MDTB_ECOLI	2144
29.6092701	29.89504242	30.06984138	29.90540886	29.91940117	29.94516945	29.58917236	29.50466728						4	4	4	46.4	46.4	46.4	12.024	0	105.9	11025000000	59	0.38508858	0.796996245	0.130288124	0.881401149	sp|P76402|YEGP_ECOLI	sp|P76402|YEGP_ECOLI	2145
28.51570511	28.76932335	28.64574623	28.91410637	28.71427155	28.59995651	28.82902145	28.93960571						18	18	18	48.8	48.8	48.8	51.193	0	118.96	5241400000	68	0.210932345	0.869871202	-0.059493542	-0.529800739	sp|P76403|TRHP_ECOLI	sp|P76403|TRHP_ECOLI	2146
26.95438004	26.69776535	25.37388229	25.27042007	26.52466774	0	25.12805748	25.84988403						2	2	2	19	19	19	11.465	0	14.182	810250000	8	0.467117334	0.795218036	6.698459625	1.033768891	sp|P76406|YEGR_ECOLI	sp|P76406|YEGR_ECOLI	2147
25.59505463	26.25245094	25.92347527	26.25578499	26.49184036	25.96595955	26.83629417	26.76065636						6	6	6	23.1	23.1	23.1	32.038	0	28.834	973840000	22	1.03952098	0.795218036	-0.506996155	-2.008835246	sp|P76407|YEGS_ECOLI	sp|P76407|YEGS_ECOLI	2148
26.85661888	26.30879593	26.2753849	0	26.21795082	26.38408089	26.18818283	26.53556633						8	8	8	24.9	24.9	24.9	35.62	0	18.5	1037400000	14	0.436297506	0.795218036	-6.471245289	-0.977249453	sp|P76418|YEGU_ECOLI	sp|P76418|YEGU_ECOLI	2149
0	24.70967293	0	0	24.52522087	0	24.27625465	0						2	2	2	13.9	13.9	13.9	28.633	0	29.357	239760000	5	NaN	NaN	0	NaN	sp|P76422|THID_ECOLI	sp|P76422|THID_ECOLI	2150
0	0	25.4307766	0	25.43227577	0	0	25.22644615						5	5	5	17.7	17.7	17.7	44.329	0	34.622	440920000	5	NaN	NaN	0	NaN	sp|P76440|PRET_ECOLI	sp|P76440|PRET_ECOLI	2151
25.02064323	25.14864349	24.88133621	25.00646019	25.00791359	24.8194828	24.95951843	24.67066002						2	2	2	7.2	7.2	7.2	26.759	0	6.2895	369950000	8	0.795168087	0.795218036	0.149877071	1.602057696	sp|P76445|LPXT_ECOLI	sp|P76445|LPXT_ECOLI	2152
0	0	0	0	23.41531944	0	0	0						2	2	2	7.7	7.7	7.7	58.587	0.00092593	3.4901	51957000	5	NaN	NaN	0	NaN	sp|P76446|PDEN_ECOLI	sp|P76446|PDEN_ECOLI	2153
0	0	0	23.72681618	0	0	0	0						1	1	1	6	6	6	19.018	0.0075522	2.0636	26875000	1	NaN	NaN	0	NaN	sp|P76483|YFBM_ECOLI	sp|P76483|YFBM_ECOLI	2154
26.33803749	26.5419445	26.57643509	26.74239731	26.80316544	0	26.4321785	26.42494392						7	7	7	45.2	45.2	45.2	22.708	0	21.755	1171100000	12	0.448254148	0.795218036	6.634631634	0.999272218	sp|P76491|5DNU_ECOLI	sp|P76491|5DNU_ECOLI	2155
0	0	0	0	22.13552094	0	0	0						1	1	1	4.1	4.1	4.1	17.89	0.0018149	2.7689	22010000	2	NaN	NaN	0	NaN	sp|P76501|YFCR_ECOLI	sp|P76501|YFCR_ECOLI	2156
27.77039337	27.88355255	28.01701355	27.70773888	27.80242729	28.32984161	27.9324131	28.37376595						3	3	3	24.8	24.8	24.8	17.208	0	46.662	2979600000	23	0.839935455	0.795218036	-0.264937401	-1.676948907	sp|P76502|SIXA_ECOLI	sp|P76502|SIXA_ECOLI	2157
29.5091114	29.08296585	29.28487015	29.17638397	29.20454788	29.28491402	29.18836784	29.27934456						17	17	17	54.8	54.8	54.8	46.53	0	185.5	7416300000	117	0.092154168	0.937182748	0.024039268	0.252870674	sp|P76503|FADI_ECOLI	sp|P76503|FADI_ECOLI	2158
29.58314133	29.66431236	29.59795189	29.86459541	29.81476212	29.58502197	29.91270828	29.79634285						10	10	10	51.8	51.8	51.8	28.041	0	254.05	10654000000	65	0.478004488	0.795218036	-0.099708557	-1.053548522	sp|P76506|MLAA_ECOLI	sp|P76506|MLAA_ECOLI	2159
24.41338348	25.09860611	25.54253387	25.86636734	25.67449188	25.5177021	25.90345764	25.73915482						4	4	4	8.1	8.1	8.1	51.483	0	21.211	566710000	26	0.719566379	0.795218036	-0.478478909	-1.474702141	sp|P76507|YFDI_ECOLI	sp|P76507|YFDI_ECOLI	2160
27.549366	27.74451637	27.89157104	28.0141964	27.77542686	27.89417458	27.76053047	28.00040054						13	13	13	52	52	52	31.22	0	88.34	2843800000	55	0.198636863	0.878532757	-0.057720661	-0.502924752	sp|P76535|MURQ_ECOLI	sp|P76535|MURQ_ECOLI	2161
29.93859673	30.10799026	30.23649025	30.19999313	30.33202171	30.2395668	30.32774544	30.33660316						15	15	15	61.5	61.5	61.5	33.052	0	255.25	14113000000	82	1.433424834	0.795218036	-0.188216686	-2.673346436	sp|P76536|YFEX_ECOLI	sp|P76536|YFEX_ECOLI	2162
28.7101059	29.24547195	29.02009201	29.18676186	29.31347847	28.91427612	29.14530373	29.07163048						6	6	6	52.9	52.9	52.9	20.897	0	96.253	7213000000	40	0.189930417	0.880623005	-0.07056427	-0.483680927	sp|P76537|YFEY_ECOLI	sp|P76537|YFEY_ECOLI	2163
27.28445053	27.07255173	26.55290222	27.06414604	27.11971283	26.90678596	26.86112213	27.04405975						4	4	4	42.6	42.6	42.6	16.311	0	28.536	1634100000	21	0.021649541	0.999856469	0.010592461	0.063577009	sp|P76539|YPEA_ECOLI	sp|P76539|YPEA_ECOLI	2164
26.84433746	26.62142754	0	26.87525558	26.77618027	0	26.95160484	27.1300621						4	4	4	18.3	18.3	18.3	22.788	0	10.014	1263000000	12	0.004545291	0.999856469	-0.129206657	-0.013601809	sp|P76541|EUTL_ECOLI	sp|P76541|EUTL_ECOLI	2165
33.66511536	33.79923248	33.92158508	33.96404648	34.03780365	33.8911171	34.11489487	34.08409119						46	46	46	75	75	75	82.416	0	323.31	1.9927E+11	675	1.230743317	0.795218036	-0.19448185	-2.328221075	sp|P76558|MAO2_ECOLI	sp|P76558|MAO2_ECOLI	2166
26.34668541	26.22199249	26.20694733	25.62853622	26.1934185	26.11129761	25.96941185	25.94897842						4	4	4	25.9	25.9	25.9	24.855	0	17.409	808210000	16	0.09693967	0.933197039	0.045263767	0.264908863	sp|P76561|YPFH_ECOLI	sp|P76561|YPFH_ECOLI	2167
