,Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
4103,sp|Q96QC0|PP1RA_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.283116027,0.052669008,-5.375381815,15,7.72E-05,0.00038188,NA,0.208333333,0.208333333
4106,sp|Q96QE3|ATAD5_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.118178134,0.068471351,-1.725950073,15,0.104889526,0.169790588,NA,0.222222222,0.222222222
4109,sp|Q96QT4|TRPM7_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.267784101,0.049680106,-5.390167668,15,7.51E-05,0.000373687,NA,0.097222222,0.097222222
4112,sp|Q96R06|SPAG5_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-1.118250346,0.332417619,-3.363992406,15,0.004261251,0.011788965,NA,0.333333333,0.333333333
4115,sp|Q96RK0|CIC_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.101718739,0.086248157,-1.179372897,15,0.256618028,0.347352596,NA,0.265151515,0.265151515
4118,sp|Q96RL1|UIMC1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.221592516,0.119172709,-1.859423336,15,0.082694447,0.138961673,NA,0.291666667,0.291666667
4121,sp|Q96RS0|TGS1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.393575521,0.383682865,-1.02578342,7,0.339129008,0.43395396,NA,0.638888889,0.222222222
4124,sp|Q96RT1|ERBIN_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.419120101,0.108656558,-3.857292282,15,0.001550659,0.004994819,NA,0.390625,0.390625
4127,sp|Q96S38|KS6C1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.186014143,0.147878221,-1.257887351,15,0.227662601,0.315942064,NA,0.416666667,0.416666667
4130,sp|Q96S66|CLCC1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.639379727,0.220614872,-2.898171469,15,0.011035523,0.026194933,NA,0.388888889,0.388888889
4133,sp|Q96S94|CCNL2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.302389612,0.04344458,-6.960353055,15,4.57E-06,3.17E-05,NA,0,0
4136,sp|Q96SN8|CK5P2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.430777917,0.348808956,-1.234996721,14,0.237157626,0.326348622,NA,0.479166667,0.479166667
4139,sp|Q96ST2|IWS1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.039106113,0.040800902,0.958461964,15,0.353024847,0.449561713,NA,0.220588235,0.220588235
4142,sp|Q96ST3|SIN3A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.271771082,0.256534394,1.059394328,15,0.306182175,0.400508479,NA,0.35,0.35
4145,sp|Q96T17|MA7D2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.277747182,0.116334248,-2.387492812,15,0.030562507,0.061279369,NA,0.333333333,0.333333333
4148,sp|Q96T23|RSF1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.158067764,0.097986816,1.613153379,15,0.127546921,0.199551242,NA,0.269607843,0.269607843
4151,sp|Q96T37|RBM15_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.446658599,0.151536333,2.947534695,15,0.009983314,0.024203822,NA,0.1875,0.1875
4154,sp|Q96T58|MINT_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.234538082,0.065687594,-3.57050805,15,0.002789381,0.008233339,NA,0.293650794,0.293650794
4157,sp|Q96T88|UHRF1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.11686395,0.128868135,-0.906849087,15,0.378824441,0.476377686,NA,0.408333333,0.408333333
4160,sp|Q96TA1|NIBA2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.057054132,0.212892271,0.26799532,15,0.792353192,0.837163585,NA,0.020833333,0.020833333
4163,sp|Q99081|HTF4_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.21270123,0.143652655,1.480663411,15,0.159394027,0.237001606,NA,0.1875,0.1875
4166,sp|Q99383|HRP1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.210996751,0.167011504,7.250978063,12,1.01E-05,6.31E-05,NA,0.535714286,0.285714286
4169,sp|Q99442|SEC62_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.055721373,0.096239084,0.57898902,15,0.571189466,0.65396458,NA,0.116666667,0.116666667
4172,sp|Q99460|PSMD1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.364401923,0.123549956,-2.949429818,15,0.009944941,0.024199344,NA,0.351851852,0.351851852
4175,sp|Q99549|MPP8_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.993720533,0.315923311,3.145448591,15,0.006668139,0.017255137,NA,0.464285714,0.464285714
4178,sp|Q99550|MPP9_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.17545195,0.241854462,-0.725444339,15,0.479345396,0.574254211,NA,0.25,0.25
4181,sp|Q99567|NUP88_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.070649062,0.049346517,-1.431692982,15,0.172738413,0.253052214,NA,0.3125,0.3125
4184,sp|Q99569|PKP4_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.136638526,0.134309659,-1.017339536,13,0.327552564,0.42151821,NA,0.444444444,0.444444444
4187,sp|Q99575|POP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.939143778,0.400868596,-2.342772141,15,0.033343207,0.065938995,NA,0.472222222,0.472222222
4190,sp|Q99590|SCAFB_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.142775262,0.087189314,-1.637531648,15,0.122321448,0.192896186,NA,0.285714286,0.285714286
4193,sp|Q99614|TTC1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.037523039,0.13480957,0.278341065,15,0.784550832,0.830577815,NA,0.385416667,0.385416667
4196,sp|Q99618|CDCA3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.188392102,0.123659223,-1.523477964,15,0.14844172,0.225358939,NA,0.194444444,0.194444444
4199,sp|Q99661|KIF2C_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.187550402,0.476863393,0.393300062,12,0.700995938,0.761410089,NA,0.361111111,0.277777778
4202,sp|Q99700|ATX2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.297529444,0.046991659,-6.331537396,15,1.35E-05,8.23E-05,NA,0.188888889,0.188888889
4205,sp|Q99728|BARD1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.300849227,0.177241624,-1.697396018,15,0.110266306,0.177009916,NA,0.125,0.125
4208,sp|Q99741|CDC6_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.294279306,0.060396004,-4.872496321,15,0.000202951,0.000893185,NA,0.0625,0.0625
4211,sp|Q99873|ANM1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.074313773,0.140934574,0.527292705,15,0.605702152,0.680623332,NA,0.166666667,0.166666667
4214,sp|Q9BPX3|CND3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.037008179,0.147010486,0.251738366,15,0.804659705,0.84644175,NA,0.28125,0.28125
4217,sp|Q9BQ39|DDX50_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.319983589,0.153555931,-2.083824357,15,0.054692753,0.098586729,NA,0.416666667,0.416666667
4220,sp|Q9BQG0|MBB1A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.023884623,0.061444728,-0.388717212,15,0.702947331,0.761966117,NA,0.253205128,0.253205128
4223,sp|Q9BRD0|BUD13_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.056114411,0.072096264,-0.778326201,15,0.448480916,0.544899926,NA,0.15,0.15
4226,sp|Q9BTA9|WAC_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.095516009,0.059363447,-1.60900376,15,0.128455198,0.200774463,NA,0.119047619,0.119047619
4229,sp|Q9BTC0|DIDO1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.365906307,0.590110251,0.620064313,15,0.54452099,0.63141682,NA,0.533333333,0.533333333
4232,sp|Q9BTT0|AN32E_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.246207241,0.062051547,-3.967785729,15,0.001237861,0.004155864,NA,0.055555556,0.055555556
4235,sp|Q9BTX1|NDC1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.394347397,0.183682816,-2.14689324,15,0.048559881,0.089251262,NA,0.316666667,0.316666667
4238,sp|Q9BVI0|PHF20_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.117859776,0.242373291,-0.486273776,15,0.633800773,0.705308779,NA,0,0
4241,sp|Q9BVJ6|UT14A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.13391535,0.125885386,1.0637879,15,0.304250955,0.398968222,NA,0.333333333,0.333333333
4244,sp|Q9BW19|KIFC1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.262434596,0.042781818,-6.134255347,15,1.91E-05,0.000112405,NA,0.1875,0.1875
4247,sp|Q9BW71|HIRP3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.040205503,0.106932871,0.375988247,15,0.712190049,0.77040722,NA,0.108333333,0.108333333
4250,sp|Q9BWT3|PAPOG_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.342525243,0.156706173,-2.185780156,14,0.046317473,0.085925406,NA,0.395833333,0.3125
4253,sp|Q9BWU0|NADAP_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.045738673,0.030618224,-1.49383819,15,0.155954087,0.234078536,NA,0.083333333,0.083333333
4256,sp|Q9BX63|FANCJ_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.344940558,0.128202261,-2.690596532,15,0.016771975,0.037146298,NA,0.233333333,0.233333333
4259,sp|Q9BXK5|B2L13_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.049500769,0.076869933,0.643954891,15,0.529328828,0.618405137,NA,0.416666667,0.416666667
4262,sp|Q9BXP5|SRRT_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.354790934,0.48504563,-0.731458882,15,0.475771644,0.571069819,NA,0.316666667,0.316666667
4265,sp|Q9BXS6|NUSAP_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.129423826,0.084574927,-1.530285992,15,0.146759833,0.223446418,NA,0.196969697,0.196969697
4268,sp|Q9BXW9|FACD2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.207658617,0.454696267,-0.45669743,15,0.654432119,0.721693198,NA,0.208333333,0.208333333
4271,sp|Q9BXY0|MAK16_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.105037212,0.320650055,6.564905203,15,8.96E-06,5.65E-05,NA,0.62037037,0.62037037
4274,sp|Q9BY44|EIF2A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.316517184,0.326457594,-0.969550686,10,0.355135806,0.451887548,NA,0.583333333,0.583333333
4277,sp|Q9BY77|PDIP3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.864823824,0.237365281,-3.643430166,15,0.002401973,0.007251584,NA,0.5,0.5
4280,sp|Q9BY89|K1671_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.262627714,0.087629878,-2.997011062,15,0.00902751,0.022295001,NA,0.236111111,0.236111111
4283,sp|Q9BYG3|MK67I_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.03238015,0.178532956,0.181367915,15,0.858506821,0.895735106,NA,0.231481481,0.231481481
4286,sp|Q9BYW2|SETD2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.186724369,0.032639374,-5.720831759,15,4.05E-05,0.000220224,NA,0.142156863,0.142156863
4289,sp|Q9BZ95|NSD3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.333343247,0.149066852,-2.236199682,15,0.040958611,0.078364185,NA,0.222222222,0.222222222
4292,sp|Q9BZF1|OSBL8_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.300837717,0.14946315,-2.012788553,15,0.062446857,0.10981795,NA,0.25,0.25
4295,sp|Q9C0A6|SETD5_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.278203583,0.139198277,-1.998613698,15,0.064109359,0.111874353,NA,0.166666667,0.166666667
4298,sp|Q9C0B5|ZDHC5_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.220155702,0.052978076,-4.155600202,15,0.000845484,0.00302394,NA,0.216666667,0.216666667
4301,sp|Q9C0C2|TB182_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.021233953,0.065051308,-0.326418537,15,0.748617675,0.801621624,NA,0.291666667,0.291666667
4304,sp|Q9C0C9|UBE2O_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.289894028,0.168167093,-1.723845154,15,0.105277917,0.170078804,NA,0.366666667,0.366666667
4307,sp|Q9C0D5|TANC1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.218598574,0.069548406,-3.143114087,15,0.006700049,0.017300289,NA,0.25,0.25
4310,sp|Q9C0H5|RHG39_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.301755441,0.178069853,-1.694590273,15,0.110807367,0.177381148,NA,0.138888889,0.138888889
4313,sp|Q9GZP8|IMUP_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.208515425,0.038271595,-5.448307615,15,6.73E-05,0.000342418,NA,0.25,0.25
4316,sp|Q9GZR1|SENP6_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.147681103,0.085943326,-1.718354524,15,0.106296947,0.171370103,NA,0.333333333,0.333333333
4319,sp|Q9GZR2|REXO4_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.070921107,0.038940236,-1.821280866,15,0.088567065,0.147735818,NA,0.222222222,0.222222222
4322,sp|Q9H0A0|NAT10_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.29041077,0.320555043,0.905962256,15,0.379278676,0.476498843,NA,0.291666667,0.291666667
4325,sp|Q9H0C8|ILKAP_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.109340444,0.044143198,-2.476948866,15,0.025645271,0.052547988,NA,0,0
4328,sp|Q9H0E9|BRD8_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.025966455,0.071223044,-0.364579411,15,0.720514062,0.775984091,NA,0.355555556,0.355555556
4331,sp|Q9H0G5|NSRP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.110876685,0.34515835,3.218455198,15,0.005742674,0.015198945,NA,0.375,0.375
4334,sp|Q9H0H5|RGAP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.209593094,0.072546134,-2.889100804,15,0.011240331,0.026601557,NA,0.28125,0.28125
4337,sp|Q9H1B7|I2BPL_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.343648509,0.047432598,-7.244986009,15,2.85E-06,2.05E-05,NA,0.083333333,0.083333333
4340,sp|Q9H1E3|NUCKS_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.010847295,0.042351337,0.256126396,15,0.801332551,0.844403511,NA,0.251488095,0.251488095
4343,sp|Q9H1H9|KI13A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.494628934,0.13099628,-3.77590061,15,0.001831292,0.005781494,NA,0.166666667,0.166666667
4346,sp|Q9H2G2|SLK_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.086359148,0.162237625,0.532300372,15,0.602314258,0.678832534,NA,0.316666667,0.316666667
4349,sp|Q9H2J7|S6A15_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.206516101,0.059929166,-3.446003279,15,0.003601258,0.010157722,NA,0.19047619,0.19047619
4352,sp|Q9H2P0|ADNP_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.478793311,0.143571629,3.334874125,15,0.004523537,0.012385133,NA,0.456666667,0.456666667
4355,sp|Q9H2Y7|ZN106_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.105533183,0.149419113,-0.706289717,15,0.490833845,0.585168277,NA,0.15625,0.15625
4358,sp|Q9H307|PININ_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.096936417,0.123478167,-0.785049042,15,0.444647939,0.541904012,NA,0.291666667,0.291666667
4361,sp|Q9H3N1|TMX1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.297498498,0.086624507,-3.434345657,15,0.003688449,0.010348509,NA,0.125,0.125
4364,sp|Q9H3P2|NELFA_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.487321251,0.100063426,-4.870123562,15,0.000203894,0.000894428,NA,0.25,0.25
4367,sp|Q9H3Q1|BORG4_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.225981798,0.069779182,-3.238527461,15,0.005511347,0.014684596,NA,0.052083333,0.052083333
4370,sp|Q9H410|DSN1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.237116917,0.128108796,-1.850902704,15,0.083975353,0.140743524,NA,0.222222222,0.222222222
4373,sp|Q9H4A3|WNK1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.206044021,0.090943699,-2.265621738,15,0.038707668,0.0748694,NA,0.28125,0.28125
4376,sp|Q9H4G0|E41L1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.207775442,0.045663028,-4.550189758,15,0.000383052,0.001567749,NA,0.200980392,0.200980392
4379,sp|Q9H4L5|OSBL3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.2069365,0.093807131,-2.205978354,15,0.043397399,0.081846875,NA,0.138888889,0.138888889
4382,sp|Q9H4L7|SMRCD_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.134333692,0.175985623,0.763321968,15,0.457109741,0.553692043,NA,0.4,0.4
4385,sp|Q9H4Z3|CAPAM_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.073269241,0.175603651,0.417242127,15,0.682411743,0.745815449,NA,0.404761905,0.404761905
4388,sp|Q9H501|ESF1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.144127655,0.156434815,0.92132723,15,0.371460961,0.468903025,NA,0.277777778,0.277777778
4391,sp|Q9H582|ZN644_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.066783604,0.211636747,-0.315557693,14,0.75699314,0.8085962,NA,0.4375,0.4375
4394,sp|Q9H5I5|PIEZ2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.175247057,0.19642996,0.89216053,14,0.387384473,0.483621496,NA,0.479166667,0.479166667
4397,sp|Q9H694|BICC1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.446718189,0.048449664,-9.220253529,15,1.44E-07,1.39E-06,NA,0.194444444,0.194444444
4400,sp|Q9H6F5|CCD86_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.295912573,0.089144737,-3.319462074,15,0.004668809,0.012738949,NA,0.027777778,0.027777778
4403,sp|Q9H6R7|WDCP_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.189590996,0.142872106,-1.326997985,15,0.204356003,0.289782207,NA,0.229166667,0.229166667
4406,sp|Q9H6T3|RPAP3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.584111379,0.299970279,1.947230844,15,0.07047825,0.121256188,NA,0.525,0.525
4409,sp|Q9H6X2|ANTR1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.267307054,0.222044523,-1.203844396,14,0.248610143,0.338297264,NA,0.083333333,0
4412,sp|Q9H6Z4|RANB3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.100532912,0.203330893,-0.494430093,15,0.628165055,0.701002184,NA,0.3125,0.3125
4415,sp|Q9H788|SH24A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.252571967,0.082998295,-3.043098239,15,0.008218336,0.020584729,NA,0.183333333,0.183333333
4418,sp|Q9H792|PEAK1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.240364968,0.044565671,-5.393500449,15,7.46E-05,0.000372511,NA,0.21,0.21
4421,sp|Q9H7D0|DOCK5_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.055559711,0.138206564,0.402004868,15,0.693350343,0.754654109,NA,0.240740741,0.240740741
4424,sp|Q9H7N4|SFR19_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.295021837,0.040127573,-7.352097637,15,2.40E-06,1.74E-05,NA,0.1875,0.1875
4427,sp|Q9H8G2|CAAP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.701677868,0.496979151,1.411885925,15,0.178391493,0.259419131,NA,0.303030303,0.303030303
4430,sp|Q9H8V3|ECT2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.295999004,0.220437659,1.342778749,15,0.199311312,0.284372294,NA,0.37037037,0.37037037
4433,sp|Q9H8Y8|GORS2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.052859204,0.125743428,-0.420373495,15,0.680172764,0.743880406,NA,0.25,0.25
4436,sp|Q9H910|JUPI2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.061933045,0.21591154,-0.286844532,15,0.778155637,0.826010128,NA,0.416666667,0.416666667
4439,sp|Q9HAU0|PKHA5_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.261697441,0.159628066,-1.639419985,15,0.121924481,0.192461308,NA,0.322916667,0.322916667
4442,sp|Q9HAU5|RENT2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.274805143,0.128872019,-2.132387975,15,0.049911378,0.091312522,NA,0.083333333,0.083333333
4445,sp|Q9HAW4|CLSPN_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.533250959,0.179031051,2.978538955,15,0.00937337,0.022970543,NA,0.530701754,0.530701754
4448,sp|Q9HB71|CYBP_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.26280032,0.188190965,-1.396455565,15,0.182899825,0.265064293,NA,0.527777778,0.527777778
4451,sp|Q9HB96|FANCE_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.174162038,0.058109725,-2.997123763,15,0.009025439,0.022295001,NA,0.194444444,0.194444444
4454,sp|Q9HBI1|PARVB_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.410794285,0.147275871,-2.789284362,15,0.0137538,0.0317919,NA,0.291666667,0.291666667
4457,sp|Q9HC44|GPBL1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.14214176,0.14371833,-0.989030133,14,0.339434766,0.433995498,NA,0.416666667,0.333333333
4460,sp|Q9HCE3|ZN532_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.019831897,0.209820333,0.094518472,15,0.925948365,0.94586326,NA,0.425925926,0.425925926
4463,sp|Q9HCH0|NCK5L_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.085035383,0.09950291,-0.854601968,15,0.406214291,0.502781211,NA,0.208333333,0.208333333
4466,sp|Q9HCK8|CHD8_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.217688642,0.15770896,1.380318804,15,0.18771366,0.270491408,NA,0.325,0.325
